treatment,replicate,mean_cc
11,28,0.9534050606834349
11,29,0.9202465235078715
11,30,0.8668648906960513
11,31,0.9331360324066792
11,32,0.9344208491587692
11,33,0.9176029931847398
11,34,0.9801626181027886
11,35,0.9143949701978282
11,36,0.9165732886226999
11,37,0.9251394169822965
11,38,0.8924864284020312
11,39,0.9378573252068854
11,40,0.948262332273711
11,41,0.9093888180637891
11,42,0.9503384649181111
11,43,0.9282183184896369
11,44,0.9244016363549059
11,45,0.9642740340932112
11,46,0.9213927451875623
11,47,0.9508572739434115
11,48,0.9275772076058479
11,49,0.9300574065785693
11,50,0.9044339400857454
12,1,0.9579398199636692
12,2,0.9367658250455478
12,3,0.927046986725438
12,4,0.9553415951745612
12,5,0.9077608254607369
12,6,0.9399444118101192
12,7,0.9138887421034989
12,8,0.9595759524357755
12,9,0.9155698287798708
12,10,0.9775799384279081
12,11,0.9393643589015106
12,12,0.9317366128728515
12,13,0.9193712410234507
12,14,0.9248340019436166
12,15,0.9614010785608376
12,16,0.9287688678844958
12,17,0.9657268549998399
12,18,0.9715641086471659
12,19,0.9029992364405609
12,20,0.9277920954805743
12,21,0.9528752839172145
12,22,0.9431433022715187
12,23,0.9332905492747416
12,24,0.9077076482576587
12,25,0.9435599826265643
12,26,0.9423999691878114
12,27,0.9261884773885859
12,28,0.942514984000824
12,29,0.9249624506875935
12,30,0.9460729652901829
12,31,0.9342314149453964
12,32,0.9377214409153912
12,33,0.9097752852051815
12,34,0.9376859702796414
12,35,0.9421323550477476
12,36,0.8912512082245265
12,37,0.9172095408276989
12,38,0.9328350387444039
12,39,0.9179419129989123
12,40,0.9048162817915318
12,41,0.9141581351169117
12,42,0.8987123333394347
12,43,0.8607166737387574
12,44,0.9260676825082604
12,45,0.9602408516775817
12,46,0.8626351368665349
12,47,0.913076327253538
12,48,0.9411528906539668
12,49,0.9279484041253665
12,50,0.8567421071837396
13,1,0.9511883062759106
13,2,0.948169749631352
13,3,0.9096708168890653
13,4,0.9641148203653287
13,5,0.9066526670483428
13,6,0.8937289045620892
13,7,0.9614543101450466
13,8,0.9350332424400296
13,9,0.9158601605599858
13,10,0.9647110379913186
13,11,0.9584224276229875
13,12,0.9408274490262416
13,13,0.9289950380701151
13,14,0.9413866765615113
13,15,0.8964380828235311
13,16,0.8820977381612043
13,17,0.9493889098247467
13,18,0.9684517983351336
13,19,0.9637973678210089
13,20,0.9017913830331342
13,21,0.9163851158787464
13,22,0.9303308669836858
13,23,0.9478433970148888
13,24,0.9335686272618423
13,25,0.8948236877831147
13,26,0.8760381944627631
13,27,0.9598808498089346
13,28,0.91279709912496
13,29,0.9446864772783652
13,30,0.9345784521020277
13,31,0.9209965261874179
13,32,0.934307364702163
13,33,0.9675448770333364
13,34,0.9367728208598519
13,35,0.9520252989473725
13,36,0.9366453061855984
13,37,0.9350184619245452
13,38,0.9429620315457757
13,39,0.9449739520717162
13,40,0.9229896646582616
13,41,0.9147417439279824
13,42,0.9526941729002812
13,43,0.9446306985982076
13,44,0.9398843830782867
13,45,0.9164946111410742
13,46,0.9257583977592205
13,47,0.9294960571904819
13,48,0.9627285670001026
13,49,0.9508441136020659
13,50,0.9308224751722978
14,1,0.9311141436407394
14,2,0.9277717549143173
14,3,0.9549463627866869
14,4,0.903646483990318
14,5,0.9618566604722352
14,6,0.9515267481663926
14,7,0.9081153728345265
14,8,0.8974523067537747
14,9,0.8844179896828337
14,10,0.906325576943845
14,11,0.946778109908997
14,12,0.9467889051556122
14,13,0.8850363266075003
14,14,0.9508094735747812
14,15,0.9555001716443422
14,16,0.9149662918937742
14,17,0.8998927355483738
14,18,0.9536191090317723
14,19,0.9456237752489985
14,20,0.9408600833770132
14,21,0.9440456709270271
14,22,0.924861135389049
14,23,0.9679364566199566
14,24,0.890661555624081
14,25,0.9336354784573601
14,26,0.9095566507114983
14,27,0.9432783755231579
14,28,0.9854092541809631
14,29,0.953700812895943
14,30,0.9598738473178156
14,31,0.9350934345204296
14,32,0.9511700687720219
14,33,0.9699578983379122
14,34,0.9036382363165115
14,35,0.9510581566923445
14,36,0.9331657197194675
14,37,0.9601087058032661
14,38,0.9558660268588771
14,39,0.9147693746601008
14,40,0.9411794657254741
14,41,0.9659765248802601
14,42,0.9482521577220333
14,43,0.9543418533129565
14,44,0.9259704943131528
14,45,0.9565771583024323
14,46,0.9478250567097587
14,47,0.9449829123582961
14,48,0.9472303554780397
14,49,0.9408903103926617
14,50,0.9472509373556489
15,1,0.9486142719914139
15,2,0.9100283349496238
15,3,0.9455070481714845
15,4,0.9258388193331945
15,5,0.9542018586582972
15,6,0.9421211826504975
15,7,0.9563308729933637
15,8,0.9529397868299614
15,9,0.9602034381440594
15,10,0.9356304474692811
15,11,0.9707401527159532
15,12,0.9662044021066033
15,13,0.975934504155536
15,14,0.8863974983986831
15,15,0.9445742939486113
15,16,0.9585405596661432
15,17,0.8811196176633215
15,18,0.7587808800318366
15,19,0.8637893414641323
15,20,0.9571466474654245
15,21,0.9459661274582296
15,22,0.9564137297833308
15,23,0.9653535601230053
15,24,0.9524422738558028
15,25,0.9592176108668921
15,26,0.9257920805139942
15,27,0.9287460721884124
15,28,0.9254334477599602
15,29,0.9491214491706628
15,30,0.9364296600360653
15,31,0.930712881646554
15,32,0.9424981232861013
15,33,0.9585053571192573
15,34,0.9426621033312309
15,35,0.9672802807871028
15,36,0.9144963800589844
15,37,0.9665596122894407
15,38,0.9570328663402741
15,39,0.9422606302601995
15,40,0.9511882513396521
15,41,0.9321034295003479
15,42,0.9433180994711274
15,43,0.9628112110697888
15,44,0.9348410036303801
15,45,0.955815555251294
15,46,0.9651063977017177
15,47,0.9487390401316027
15,48,0.9426862157141298
15,49,0.9688813718757417
15,50,0.9365536232610536
16,1,0.9512521245751941
16,2,0.9631655347621584
16,3,0.9474920740329819
16,4,0.9496234267684798
16,5,0.9613935542222727
16,6,0.9213742717925738
16,7,0.9654116819005142
16,8,0.956242401222051
16,9,0.9199683732141135
16,10,0.9660379719978527
16,11,0.9375523137487292
16,12,0.8851158492220054
16,13,0.9328451391497902
16,14,0.935622824905525
16,15,0.8986632311013187
16,16,0.9401069155845514
16,17,0.9092439884618839
16,18,0.9395623648008732
16,19,0.9531256963293765
16,20,0.943238796579013
16,21,0.9555343355311081
16,22,0.9479642074173406
16,23,0.836484742136839
16,24,0.929889988923226
16,25,0.9405844546142396
16,26,0.9359162765349539
16,27,0.9602958818188241
16,28,0.9615091262712844
16,29,0.9213816702173315
16,30,0.9084185302184365
16,31,0.9222899630286752
16,32,0.9599745085779592
16,33,0.9135922849437885
16,34,0.9321616423078721
16,35,0.9424906107824879
16,36,0.9530913514556518
16,37,0.9319449137250025
16,38,0.9673967988122705
16,39,0.94249435040867
16,40,0.941863863679458
16,41,0.9425855292174258
16,42,0.9411038487306127
16,43,0.9470434626018884
16,44,0.9622990148967481
16,45,0.9281272196357992
16,46,0.9549478557712665
16,47,0.9652035346237591
16,48,0.9523889584921738
16,49,0.9500590866466482
16,50,0.9485915116839604
17,1,0.9390883662375635
17,2,0.9489905452315043
17,3,0.9495253688030797
17,4,0.9379758634518746
17,5,0.9327239126108801
17,6,0.9542913777385374
17,7,0.9411770382822926
17,8,0.9733500376661015
17,9,0.9557686039942976
17,10,0.9605106099792854
17,11,0.9358247218110812
17,12,0.9727909602109378
17,13,0.9537547755754014
17,14,0.9457203911657558
17,15,0.96385169468462
17,16,0.9377603404889594
17,17,0.9532939327659483
17,18,0.9577511688159603
17,19,0.963586493226369
17,20,0.9393479093015531
17,21,0.9504884056785392
17,22,0.9668704768962676
17,23,0.9458037303952272
17,24,0.9487149709015913
17,25,0.9361305993149762
17,26,0.9454867842588738
17,27,0.9606815614707407
17,28,0.9286402582669699
17,29,0.9685985920669095
17,30,0.9571831721701491
17,31,0.9690616088763198
17,32,0.9064441083035971
17,33,0.9687252251942496
17,34,0.953317251628731
17,35,0.9537272563929583
17,36,0.9632429670278169
17,37,0.981255646630355
17,38,0.9276013829877805
17,39,0.9606408785328884
17,40,0.9553208576688212
17,41,0.9841904673463083
17,42,0.924122152775368
17,43,0.9489000328743825
17,44,0.958700237974611
17,45,0.9605314965014918
17,46,0.9640298510227007
17,47,0.9299751639292089
17,48,0.9389837750414428
17,49,0.9186880028059577
17,50,0.9760783408363349
18,1,0.9422105026587575
18,2,0.9629023029085417
18,3,0.9523034396829372
18,4,0.9577653609091547
18,5,0.9767598913892707
18,6,0.9685775748989395
18,7,0.9702925532287854
18,8,0.9426017735900816
18,9,0.9800386988736624
18,10,0.9691026539660323
18,11,0.9578935707309498
18,12,0.9245957006867551
18,13,0.9634361477373049
18,14,0.953332891694011
18,15,0.9783269629879765
18,16,0.9629059228248792
18,17,0.9649492031011659
18,18,0.916755301627722
18,19,0.9505557211896235
18,20,0.9739103793280938
18,21,0.9635143008242579
18,22,0.9358369314305258
18,23,0.9274538565309607
18,24,0.9441622922257903
18,25,0.9661750967013473
18,26,0.9404649503811636
18,27,0.9639821013419222
18,28,0.9549816600306374
18,29,0.9313147254938211
18,30,0.9607712366451074
18,31,0.9549137759636238
18,32,0.9291401415745296
18,33,0.9629269661951443
18,34,0.9596116818806983
18,35,0.8914418229292234
18,36,0.9500256902520074
18,37,0.92060800831656
18,38,0.9610845116388305
18,39,0.9764442772409593
18,40,0.9631510778435923
18,41,0.9395386321170398
18,42,0.9720832533430125
18,43,0.9469506175023542
18,44,0.9684807836716532
18,45,0.9628237367443078
18,46,0.956335766312363
18,47,0.9554676000011469
18,48,0.9585206977448183
18,49,0.9553157585874834
18,50,0.9734850135448787
19,1,0.9307560026692616
19,2,0.9570418146277708
19,3,0.9599314293288123
19,4,0.9725868572121236
19,5,0.9526982037816336
19,6,0.9677933864163077
19,7,0.9238245352238791
19,8,0.9420023059988742
19,9,0.9489842770213428
19,10,0.9547056060495109
19,11,0.9456311909418295
19,12,0.9630596679372867
19,13,0.9553116117078657
19,14,0.9629888777565632
19,15,0.9127673925196237
19,16,0.9617435241348931
19,17,0.9433259179932731
19,18,0.9505975191285461
19,19,0.941798942758547
19,20,0.960952420109961
19,21,0.9667818022629157
19,22,0.9381914125816895
19,23,0.9615339915818497
19,24,0.9738680001344538
19,25,0.9358488544914269
19,26,0.9686604047378446
19,27,0.968640402537323
19,28,0.9662012189416566
19,29,0.9619042606084831
19,30,0.8622500220482484
19,31,0.9548026648324257
19,32,0.9471817618372643
19,33,0.977353528605554
19,34,0.9603381565018456
19,35,0.9665191762088496
19,36,0.9339038656084354
19,37,0.9676457576752494
19,38,0.9391783033720165
19,39,0.9786803660280976
19,40,0.9422685399810062
19,41,0.968460468836166
19,42,0.9710792631098057
19,43,0.9671113281905284
19,44,0.9768637105319418
19,45,0.9290399769471369
19,46,0.9678455513536425
19,47,0.9414478038863935
19,48,0.9592254877278271
19,49,0.9340794477439376
19,50,0.963680840018315
20,1,0.9701992626901844
20,2,0.9472017588091313
20,3,0.9627989591380971
20,4,0.976945268298485
20,5,0.9198960168261293
20,6,0.969821398975503
20,7,0.9288942806983516
20,8,0.9668288417602332
20,9,0.9433816129848728
20,10,0.9475549697353943
20,11,0.9645932227424079
20,12,0.9622396557891394
20,13,0.948723854399326
20,14,0.959077962504523
20,15,0.9713486863322964
20,16,0.9324555575705468
20,17,0.9621558119471544
20,18,0.9796942520907634
20,19,0.9771865024433927
20,20,0.963023901514173
20,21,0.9648974162964614
20,22,0.9638652096054365
20,23,0.9116806020452446
20,24,0.9454966537660743
20,25,0.970075223492982
20,26,0.9746554354234732
20,27,0.9761380860948091
20,28,0.9680518496658748
20,29,0.9588630513595747
20,30,0.9597961597013082
20,31,0.9752445732412687
20,32,0.9460929122639418
20,33,0.9432798973486173
20,34,0.9751909232052098
20,35,0.9614886824506451
20,36,0.9540521737463874
20,37,0.9451151292484156
20,38,0.9589883185359092
20,39,0.9622690147065408
20,40,0.9746133195355912
20,41,0.9394922518284947
20,42,0.9388066438679014
20,43,0.9754389271111116
20,44,0.980562481908599
20,45,0.9741715338323701
20,46,0.9671281676646246
20,47,0.920422408208344
20,48,0.9679802851306509
20,49,0.9570648849522074
20,50,0.9689140310000837
21,1,0.9568407056247028
21,2,0.9557984625208181
21,3,0.9223751700557934
21,4,0.9535585177979217
21,5,0.9777272936165884
21,6,0.9587465303849948
21,7,0.9599319730044545
21,8,0.9722829985373889
21,9,0.9621902285095871
21,10,0.9708070708891956
21,11,0.9565985613557516
21,12,0.9639963838939017
21,13,0.942871417882245
21,14,0.9754092795945827
21,15,0.9592045799883419
21,16,0.955500829266422
21,17,0.9667043284443214
21,18,0.9643802586211374
21,19,0.9410014053318414
21,20,0.9404312256952795
21,21,0.96489267042321
21,22,0.9322519197312176
21,23,0.954254317918439
21,24,0.9563026912189196
21,25,0.9704893991631195
21,26,0.9682086513699616
21,27,0.9817664419969983
21,28,0.9636157499725245
21,29,0.9468923488903904
21,30,0.9413503281201888
21,31,0.9673092488533311
21,32,0.9695228340212941
21,33,0.9569542506420823
21,34,0.9736963490719491
21,35,0.9673029763768694
21,36,0.9689851218428516
21,37,0.9729352834710403
21,38,0.9718897232444569
21,39,0.9751426743186907
21,40,0.9765940591212365
21,41,0.9509899401980311
21,42,0.9311340708542728
21,43,0.9632872612967932
21,44,0.9709647454655079
21,45,0.9756879779060422
21,46,0.9231522664760506
21,47,0.9683212314179379
21,48,0.9738101209103063
21,49,0.9569374659011288
21,50,0.9750395697424445
22,1,0.9505750401848563
22,2,0.9367096256874613
22,3,0.9410982551195344
22,4,0.9672133559344254
22,5,0.9575433603995804
22,6,0.9796726764250822
22,7,0.9711036984162803
22,8,0.9698703574139494
22,9,0.9790663467562721
22,10,0.9694285784977056
22,11,0.968526056905518
22,12,0.951942989486699
22,13,0.9456941551911509
22,14,0.9761931168649702
22,15,0.9681661471392542
22,16,0.9604948059174843
22,17,0.9526648952104726
22,18,0.978675063482275
22,19,0.9759149866986003
22,20,0.9695220108600923
22,21,0.9729299647905022
22,22,0.9653686820831837
22,23,0.9490559206138504
22,24,0.9376182083307234
22,25,0.9137381943149355
22,26,0.9578028312097545
22,27,0.924229018067284
22,28,0.9476980436609963
