treatment,replicate,summary_stat
20,45,0.7799065854417618
20,46,0.9224681327430365
20,47,0.8741296036215563
20,48,0.8697964350855709
20,49,0.98851908317039
20,50,0.8494218921457114
21,1,0.924707031627338
21,2,0.8417818085751064
21,3,0.8912907643765096
21,4,0.8475822343710685
21,5,0.8326940820445499
21,6,0.9353699721538271
21,7,0.9017319327917689
21,8,0.7921094476627791
21,9,0.814364035905875
21,10,0.7496012952763422
21,11,0.8644493488278827
21,12,0.896637742273799
21,13,0.8582192735154031
21,14,0.795791260682681
21,15,0.7385947684704305
21,16,0.9591392988644143
21,17,0.8915447792078008
21,18,0.8512884512884767
21,19,0.8737729607836564
21,20,0.9498966194507229
21,21,0.8929466761838557
21,22,0.9044762354496491
21,23,0.7817845739265594
21,24,0.8470982468698018
21,25,0.8730063638176058
21,26,0.8776368905263614
21,27,0.9078609406046348
21,28,0.8885764245896948
21,29,0.8298504557205437
21,30,0.8206051581344119
21,31,0.7848102278315954
21,32,0.7732801344279109
21,33,0.9124675856342122
21,34,0.9889903691750282
21,35,0.7797962153903869
21,36,0.8537501336859421
21,37,0.8425874465065859
21,38,0.9294571924849544
21,39,0.9390477941122253
21,40,0.9310397470509427
21,41,0.9034800352210964
21,42,0.8329316881450859
21,43,0.9640763328354619
21,44,0.8689701023743794
21,45,0.8396770135926064
21,46,0.9477534970031165
21,47,0.8081823875431856
21,48,0.8765175588655325
21,49,0.9124675819407897
21,50,0.9141671796793617
22,1,0.8739084007624266
22,2,0.8890245681700154
22,3,0.8732115204442837
22,4,0.924026583954157
22,5,0.8333688764502117
22,6,0.5983436832929919
22,7,0.9238284265290411
22,8,0.9648096148760772
22,9,0.8896016956423148
22,10,0.8680191815304018
22,11,0.8159836005474925
22,12,0.8638782534528513
22,13,0.914348362303454
22,14,0.9424153605535066
22,15,0.7163496348809785
22,16,0.9354081459935397
22,17,0.8425989829756743
22,18,0.9643304681712875
22,19,0.9433035554433086
22,20,0.8737395211734154
22,21,0.8927122966607923
22,22,0.8488389272369283
22,23,0.9807816178567389
22,24,0.8750745357970929
